Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8183,TRON: Evolution,DS,2010,Action,Disney Interactive Studios,2.879736464,1.781124175,1.108397046,0.394829814,6.087873214
9491,TRON: Evolution,PSP,2010,Action,Disney Interactive Studios,2.592054391,1.087976995,3.352522469,1.087976995,8.550412948
12205,TRON: Evolution,PC,2010,Action,Disney Interactive Studios,2.186589283,0.929209814,2.044206162,0.595842497,5.790349228
7103,TRON: Evolution - Battle Grids,Wii,2010,Racing,Disney Interactive Studios,3.285201572,1.493442103,2.851266074,1.087976995,8.793206847
7240,Tropico 3,X360,2009,Strategy,Kalypso Media,3.102880015,1.087976995,1.493442103,1.087976995,6.772276107
13430,Tropico 3,PC,2009,Strategy,Kalypso Media,2.474271356,1.781124175,1.802717223,0.394829814,6.40867196
16367,Tropico 3: Gold Edition,PC,2010,Strategy,Kalypso Media,1.892811909,0.394829814,2.340739963,0.443350117,5.284352124
5198,Tropico 4,X360,,Strategy,Kalypso Media,3.390562088,2.959779171,2.405280697,1.493442103,10.21069919
6343,Tropico 4,PC,2011,Strategy,Kalypso Media,2.697414907,2.959779171,1.148027151,1.781124175,8.451289626
14996,Tropico 4: Modern Times,PC,2012,Strategy,Kalypso Media,2.437787146,1.087976995,2.088055699,0.579102732,5.961886843
5884,Tropico 5,PS4,2015,Simulation,Kalypso Media,2.004267726,3.167418536,2.004267726,1.781124175,8.957078164
9904,Tropico 5,PC,2014,Simulation,Kalypso Media,1.087976995,2.474271356,1.495457902,0.394829814,5.475295644
11806,Tropico 5,X360,2014,Simulation,Kalypso Media,1.493442103,1.781124175,2.680314134,0.394829814,6.536879571
14934,Tropico Reloaded,PC,2009,Strategy,Kalypso Media,2.437787146,1.087976995,2.088055699,0.579102732,5.961886843
12133,Tropix,DS,2008,Puzzle,Capcom,2.186589283,0.929209814,2.044206162,0.595842497,5.790349228
15899,Truck Racer,Wii,2009,Racing,Nordic Games,1.892811909,0.394829814,2.340739963,0.443350117,5.284352124
2723,True Crime: New York City,PS2,2005,Action,Activision,4.437881082,1.087976995,2.340739963,2.592054391,10.45865243
6244,True Crime: New York City,XB,2005,Action,Activision,3.439352252,2.186589283,5.493845906,0.394829814,11.26862269
8266,True Crime: New York City,GC,2005,Action,Activision,2.959779171,1.493442103,2.410471206,0.68595163,7.284834768
412,True Crime: Streets of LA,PS2,2003,Action,Activision,5.636576829,5.048790164,1.087976995,3.828817018,15.60216101
1401,True Crime: Streets of LA,XB,2003,Action,Activision,4.959178005,4.005747727,2.591941172,2.004267726,13.60090926
3562,True Crime: Streets of LA,GC,2003,Action,Activision,4.179019448,2.792725087,4.265505118,1.087976995,12.53594352
13570,True Love Story 3,PS2,2001,Simulation,Enterbrain,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
14031,True Pinball,PS,1996,Misc,Ocean,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
8496,True Swing Golf,DS,2005,Sports,Nintendo,2.792725087,1.722948812,1.781124175,0.394829814,6.645072487
10143,Truth or Lies,X360,2010,Misc,THQ,2.340739963,1.493442103,2.122371536,0.394829814,6.362839529
10529,Truth or Lies,Wii,2010,Misc,THQ,1.781124175,2.004267726,1.211368904,0.394829814,5.017282763
10940,Truth or Lies,PS3,2010,Misc,THQ,2.186589283,1.087976995,3.409088576,0.394829814,7.359902447
12727,Tsugunai: Atonement,PS2,2001,Role-Playing,Sony Computer Entertainment,1.087976995,0.394829814,1.087976995,0.394829814,3.509167809
15557,Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,PSV,2015,Adventure,dramatic create,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
15606,Tsuki no Hikari: Shizumeru Kane no Satsujin,PS2,2002,Adventure,Victor Interactive,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
16218,Tsukigime Ranko's Longest Day,PS3,2014,Action,Namco Bandai Games,1.892811909,0.394829814,2.340739963,0.443350117,5.284352124
14674,Tsuku Monogatari,PSP,2011,Adventure,FuRyu,1.145708914,1.762339201,1.493442103,0.408692758,4.982552036
12983,Tsumiki: Block Drop Mania,DS,2007,Action,Nobilis,2.004267726,1.038935532,1.094908467,0.394829814,4.693402065
13866,Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,PSV,2015,Role-Playing,Experience Inc.,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
15815,Tsuyo Kiss 2 Gakki: Swift Love,PS2,2009,Adventure,Revolution (Japan),1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
15300,Tsuyo Kiss 2 Portable,PSP,2010,Adventure,NetRevo,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
16303,Tsuyo Kiss 3 Portable,PSP,2012,Action,NetRevo,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
14163,Tsuyo Kiss: Mighty Heart,PS2,2006,Adventure,Princess Soft,1.145708914,1.762339201,1.493442103,0.408692758,4.982552036
14928,Tube Slider,GC,,Racing,Unknown,1.087976995,1.246108387,3.333187933,0.394829814,6.124094873
11056,Tunnel B1,PS,1996,Action,Ocean,2.004267726,1.493442103,3.148944742,0.394829814,7.171562365
8968,Turbo Prop Racing,PS,1997,Racing,Sony Computer Entertainment,2.474271356,2.186589283,1.341430315,0.394829814,6.447476256
16124,Turbo Trainz,Wii,2012,Racing,Mastertronic,1.892811909,0.394829814,2.340739963,0.443350117,5.284352124
13139,Turbo Turtle Adventure,GBA,2002,Puzzle,Majesco Entertainment,1.781124175,0.394829814,2.666650104,0.394829814,5.56145784
14103,Turbo: Super Stunt Squad,DS,2013,Sports,D3Publisher,2.176521756,1.493442103,2.702013783,0.443350117,6.856284513
14888,Turbo: Super Stunt Squad,WiiU,2013,Sports,D3Publisher,2.437787146,1.087976995,2.088055699,0.579102732,5.961886843
15207,Turbo: Super Stunt Squad,PS3,2013,Sports,D3Publisher,2.437787146,1.087976995,2.088055699,0.579102732,5.961886843
15759,Turbo: Super Stunt Squad,Wii,2013,Sports,D3Publisher,2.437787146,1.087976995,2.088055699,0.579102732,5.961886843
15878,Turbo: Super Stunt Squad,3DS,2013,Sports,D3Publisher,1.892811909,0.394829814,2.340739963,0.443350117,5.284352124
16065,Turbo: Super Stunt Squad,X360,2013,Sports,D3Publisher,1.892811909,0.394829814,2.340739963,0.443350117,5.284352124
14610,Turn It Around,DS,2006,Action,505 Games,1.493442103,0.547322194,1.987500425,0.408692758,4.258174163
6038,Turning Point: Fall of Liberty,X360,2008,Shooter,Codemasters,3.53032403,1.781124175,2.507087497,1.087976995,8.725175945
6764,Turning Point: Fall of Liberty,PS3,2008,Shooter,Codemasters,3.439352252,0.394829814,2.515647308,1.087976995,7.516118224
2741,Turok,X360,2008,Action,Touchstone,4.223471211,3.439352252,0.394829814,2.340739963,10.39839324
3006,Turok,PS3,2008,Action,Touchstone,3.950177876,3.485872267,0.394829814,2.697414907,10.52829486
15983,Turok,PC,2008,Action,Touchstone,1.892811909,0.394829814,2.340739963,0.443350117,5.284352124
929,Turok 2: Seeds of Evil,N64,1997,Platform,Acclaim Entertainment,5.31481074,4.108401881,1.781124175,1.781124175,12.98546097
8341,Turok 3: Shadow of Oblivion,N64,2000,Shooter,Acclaim Entertainment,2.879736464,2.004267726,1.691486414,1.081045523,7.612239282
13365,Turok: Dinosaur Hunter,N64,1997,Shooter,Acclaim Entertainment,1.081045523,1.714663619,2.004267726,0.394829814,5.132196015
1511,Turok: Evolution,PS2,2002,Shooter,Acclaim Entertainment,4.553712897,4.306852819,0.426610352,3.228043158,12.5637674
3681,Turok: Evolution,XB,2002,Shooter,Acclaim Entertainment,4.05839146,3.033887144,4.16488499,1.087976995,12.46994618
5003,Turok: Evolution,GC,2002,Shooter,Acclaim Entertainment,3.796027196,2.474271356,4.857223536,0.394829814,11.41093415
9936,Turok: Evolution,GBA,2002,Shooter,Acclaim Entertainment,2.474271356,1.493442103,2.600809296,0.405815937,7.01943665
5127,Turok: Rage Wars,N64,1999,Shooter,Acclaim Entertainment,3.796027196,2.186589283,4.788036492,1.24839922,11.73819724
14975,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,PS3,2015,Action,Namco Bandai Games,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
15679,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,PS3,2015,Action,Namco Bandai Games,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
15714,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,PS3,2015,Action,Namco Bandai Games,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
15743,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4,PS3,2015,Action,Namco Bandai Games,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
15472,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,PS3,2015,Action,Namco Bandai Games,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
14980,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,PS3,2015,Adventure,Namco Bandai Games,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
15387,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,PS3,2015,Misc,Namco Bandai Games,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
15569,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,PS3,2016,Misc,Namco Bandai Games,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
15019,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,PS3,2016,Misc,Namco Bandai Games,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
13011,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,DS,2010,Fighting,Hudson Soft,1.081045523,1.714663619,2.004267726,0.394829814,5.132196015
3038,TV Show King Party,Wii,2008,Puzzle,Ubisoft,3.285201572,4.108401881,2.576196646,2.474271356,12.70856666
6733,TV Superstars,PS3,2010,Misc,Sony Computer Entertainment,2.340739963,2.959779171,1.488239735,2.004267726,8.652309136
14693,TV Total Events,Wii,2011,Misc,7G//AMES,2.437787146,1.087976995,2.088055699,0.579102732,5.961886843
13569,Twilight Syndrome: Kinjiratera Toshi Densetsu,DS,2008,Adventure,Spike,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
13831,Twin Strike: Operation Thunder,Wii,2008,Shooter,Zoo Games,1.781124175,1.120414204,3.556682059,0.977073446,7.555415786
1677,TwinBee,NES,1986,Shooter,Konami Digital Entertainment,2.723530982,1.249903303,5.182321557,0.45433624,9.190784898
15133,Twinkle * Crusaders GoGo!,PSP,2010,Adventure,ASCII Media Works,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
7620,Twisted Edge Extreme Snowboarding,N64,1998,Sports,Kemco,3.167418536,1.781124175,2.151206721,1.03082623,7.973472764
1190,Twisted Metal,PS,1995,Action,Sony Computer Entertainment,5.277631737,3.339268793,2.459193246,2.004267726,12.48542767
2532,Twisted Metal (2012),PS3,2012,Action,Sony Computer Entertainment,4.599522433,2.340739963,4.964630441,2.340739963,13.93208416
632,Twisted Metal 2,PS,1996,Racing,Sony Computer Entertainment,5.751416089,3.613705639,1.831892813,2.340739963,12.79789309
1548,Twisted Metal 4,PS,1999,Racing,989 Studios,5.067658648,3.167418536,2.920849289,1.781124175,12.57431441
1029,Twisted Metal III,PS,1998,Action,989 Studios,5.392042088,3.390562088,2.184775089,2.004267726,12.43816442
1379,Twisted Metal: Black,PS2,2001,Racing,Sony Computer Entertainment,5.173953307,3.228043158,2.687628448,2.004267726,12.51642189
2680,Twisted Metal: Head On,PSP,2005,Action,Sony Computer Entertainment,4.657509691,2.801155846,5.013584895,2.186589283,14.32464961
8159,Twisted Metal: Small Brawl,PS,,Action,Unknown,2.697414907,2.340739963,2.049054034,0.394829814,7.436530279
9606,Twister Mania,X360,2011,Misc,505 Games,2.697414907,0.394829814,2.974359234,0.394829814,6.464040995
2897,Two Worlds,X360,2007,Role-Playing,SouthPeak Games,4.108401881,3.53032403,2.886714795,2.340739963,12.80271609
3704,Two Worlds II,X360,2011,Role-Playing,Unknown,4.083709268,2.474271356,1.493442103,1.781124175,9.832546902
4123,Two Worlds II,PS3,2011,Role-Playing,Unknown,3.652926352,2.792725087,2.186589283,2.004267726,10.63650845
7523,Two Worlds II,PC,2011,Role-Playing,Unknown,2.592054391,2.592054391,1.325730584,1.493442103,8.126904114
1724,Ty the Tasmanian Tiger,PS2,2002,Platform,Electronic Arts,4.437881082,4.201492304,0.450281589,3.102880015,12.07608398
6330,Ty the Tasmanian Tiger,GC,2002,Platform,Electronic Arts,3.439352252,2.004267726,5.06634112,0.394829814,10.94659908
8020,Ty the Tasmanian Tiger,XB,2002,Platform,Electronic Arts,3.033887144,1.781124175,2.087760275,0.394829814,7.253708223
3792,Ty the Tasmanian Tiger 2: Bush Rescue,PS2,2004,Platform,Electronic Arts,3.652926352,3.390562088,3.314674244,2.340739963,12.60390978
7604,Ty the Tasmanian Tiger 2: Bush Rescue,GC,2004,Platform,Electronic Arts,3.102880015,1.781124175,2.165113677,0.394829814,7.464844868
9550,Ty the Tasmanian Tiger 2: Bush Rescue,GBA,2004,Platform,Electronic Arts,2.592054391,1.493442103,2.480356287,0.405815937,6.969890491
10284,Ty the Tasmanian Tiger 2: Bush Rescue,XB,2004,Platform,Electronic Arts,2.474271356,1.087976995,1.502072565,0.394829814,5.446378684
7969,Ty the Tasmanian Tiger 3: Night of the Quinkan,PS2,2005,Action,Activision,2.592054391,2.340739963,2.302032059,1.087976995,8.456194157
11163,Ty the Tasmanian Tiger 3: Night of the Quinkan,GC,2005,Action,Activision,2.340739963,1.087976995,1.856883331,0.540390722,5.580340826
13161,Ty the Tasmanian Tiger 3: Night of the Quinkan,GBA,2005,Action,Zoo Digital Publishing,1.781124175,0.394829814,2.666650104,0.394829814,5.56145784
14990,Ty the Tasmanian Tiger 3: Night of the Quinkan,XB,2005,Action,Zoo Digital Publishing,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
10258,Tyco RC: Assault with a Battery,PS,1999,Racing,Syscom,2.186589283,1.781124175,3.012586212,0.394829814,7.494364595
15471,Tycoon City: New York,PC,2006,Strategy,Atari,2.437787146,1.087976995,2.088055699,0.579102732,5.961886843
5240,U-Sing,Wii,2009,Misc,Mindscape,2.755522179,3.860565717,2.48434797,1.493442103,11.22928836
10929,U-Sing  2,Wii,2010,Misc,Mindscape,3.390562088,2.474271356,3.162948926,0.394829814,9.619409492
6696,U-Sing: Girls Night,Wii,2010,Misc,Mindscape,3.746687339,3.439352252,3.505163271,1.781124175,12.67415252
15765,Uchi no 3 Shimai DS,DS,2008,Misc,Culture Brain,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
16424,Uchida Yasuou Mystery: Meitantei Senken Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken,DS,2009,Adventure,D3Publisher,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
15451,Uchuu Keiji Tamashii: The Space Sheriff Spirits,PS2,2006,Action,Namco Bandai Games,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
628,uDraw Studio,Wii,2010,Misc,THQ,5.512823626,4.455272825,0.969507874,3.390562088,14.20602809
7837,uDraw Studio: Instant Artist,Wii,2011,Misc,THQ,2.474271356,2.592054391,1.567301063,1.087976995,7.722730935
15526,uDraw Studio: Instant Artist,X360,2011,Misc,THQ,0.394829814,0.394829814,2.20747993,0.422555701,3.66346124
12946,UEFA Champions League 2006-2007,X360,2007,Sports,Electronic Arts,1.781124175,0.394829814,2.666650104,0.394829814,5.56145784
16015,UEFA Champions League 2006-2007,PSP,2007,Sports,Electronic Arts,0.394829814,1.030390733,0.486116778,0.401761286,2.712912536
9288,UEFA Euro 2004: Portugal,PS2,2004,Sports,Electronic Arts,2.340739963,2.004267726,1.791927215,1.087976995,7.215568447
12895,UEFA Euro 2004: Portugal,XB,2004,Sports,Electronic Arts,1.781124175,0.394829814,2.666650104,0.394829814,5.56145784
4732,UEFA Euro 2008 Austria-Switzerland,PS3,2008,Sports,Electronic Arts,2.474271356,3.69066668,2.461549031,2.186589283,11.02489435
5350,UEFA Euro 2008 Austria-Switzerland,X360,2008,Sports,Electronic Arts,2.474271356,3.53032403,1.995102883,1.493442103,9.434211814
5677,UEFA Euro 2008 Austria-Switzerland,PS2,2008,Sports,Electronic Arts,1.493442103,2.249633682,2.498330074,3.727034324,9.291885766
6674,UEFA Euro 2008 Austria-Switzerland,PSP,2008,Sports,Electronic Arts,2.186589283,2.959779171,3.173850986,2.186589283,10.8219819
6207,UEFA Euro 2016,PS4,2016,Sports,Konami Digital Entertainment,3.360293529,3.439352252,1.493442103,1.493442103,9.893867468
10042,UEFA Euro 2016,PS3,2016,Sports,Konami Digital Entertainment,3.573058707,2.474271356,1.087976995,0.394829814,8.06595183
812,UFC 2009 Undisputed,X360,2009,Fighting,THQ,5.392042088,4.05839146,0.979735672,3.339268793,13.66813087
988,UFC 2009 Undisputed,PS3,2009,Fighting,THQ,5.067658648,4.201492304,0.394829814,3.572883644,13.23686441
2648,UFC Personal Trainer: The Ultimate Fitness System,X360,2011,Sports,THQ,4.365121728,3.339268793,3.60819979,2.186589283,13.33444964
7642,UFC Personal Trainer: The Ultimate Fitness System,PS3,2011,Sports,THQ,2.474271356,2.592054391,1.496355489,1.781124175,8.226233525
7659,UFC Personal Trainer: The Ultimate Fitness System,Wii,2011,Sports,THQ,2.879736464,2.186589283,0.889319973,1.087976995,7.15425341
1357,UFC Undisputed 2010,PS3,2010,Fighting,THQ,4.776856449,4.108401881,1.087976995,3.339268793,13.31250412
1479,UFC Undisputed 2010,X360,2010,Fighting,THQ,4.894639484,3.828817018,1.040941088,2.792725087,12.38963398
7345,UFC Undisputed 2010,PSP,2010,Fighting,THQ,2.792725087,2.340739963,2.491242877,1.781124175,9.202090796
1977,UFC Undisputed 3,PS3,2012,Action,THQ,4.402162999,3.921190339,1.493442103,2.959779171,12.77657461
2068,UFC Undisputed 3,X360,2012,Action,THQ,4.671495933,3.439352252,3.280785539,2.340739963,13.34245205
8179,UFC: Sudden Impact,PS2,2004,Fighting,Global Star,2.592054391,2.340739963,2.302032059,1.087976995,8.456194157
7719,UFC: Tapout,XB,2002,Fighting,Crave Entertainment,3.033887144,2.004267726,2.204964758,0.394829814,7.524289527
10434,UFC: Tapout 2,XB,2003,Fighting,Capcom,2.474271356,1.087976995,1.502072565,0.394829814,5.446378684
15454,UFO: Trilogy,PC,2007,Strategy,Unknown,2.437787146,1.087976995,2.088055699,0.579102732,5.961886843
14701,UK Truck Simulator,PC,2010,Simulation,,2.176521756,1.493442103,2.702013783,0.443350117,6.856284513
15160,Ukiyo no Roushi,PSV,2015,Action,Unknown,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
14251,Ukiyo no Shishi,PS3,2015,Action,Namco Bandai Games,1.145708914,1.762339201,1.493442103,0.408692758,4.982552036
6715,Ultimate Band,Wii,2008,Misc,Disney Interactive Studios,3.390562088,1.493442103,2.586483999,1.087976995,8.561331139
7028,Ultimate Band,DS,2008,Misc,Disney Interactive Studios,3.339268793,1.087976995,3.022627308,1.087976995,8.514405143
14287,Ultimate Block Party,PSP,2004,Puzzle,505 Games,1.493442103,0.547322194,1.987500425,0.408692758,4.258174163
8840,Ultimate Board Game Collection,Wii,2007,Misc,Xplosiv,3.033887144,1.21678745,3.126287552,0.394829814,7.514292714
12039,Ultimate Board Game Collection,PSP,2007,Misc,Xplosiv,2.186589283,1.452353551,2.606010774,0.394829814,6.711623043
16348,Ultimate Board Game Collection,PS2,2006,Misc,Xplosiv,0.394829814,1.030390733,0.486116778,0.401761286,2.712912536
11327,Ultimate Brain Games,GBA,2003,Misc,Telegames,2.186589283,1.087976995,1.941165868,0.554253666,5.745234095
9857,Ultimate Card Games,GBA,2003,Misc,Telegames,2.592054391,1.493442103,2.480356287,0.405815937,6.969890491
11262,Ultimate Card Games DS,DS,2008,Strategy,Telegames,2.474271356,1.473283477,3.07044578,0.394829814,7.419877015
11632,Ultimate Duck Hunting,Wii,2009,Sports,Zoo Digital Publishing,2.340739963,1.525543463,3.103825243,0.394829814,7.372592217
7034,Ultimate Duck Hunting: Hunting & Retrieving Ducks,Wii,2007,Sports,Detn8 Games,3.439352252,1.526264961,2.735851779,1.087976995,8.730836981
6680,Ultimate Fighting Championship,PS,2000,Fighting,Ubisoft,3.033887144,2.592054391,1.885983102,1.087976995,8.497912945
5650,Ultimate Fighting Championship: Throwdown,PS2,2002,Fighting,Ubisoft,3.167418536,2.879736464,3.81672747,1.781124175,11.74066694
11624,Ultimate Fighting Championship: Throwdown,GC,2002,Fighting,Ubisoft,2.186589283,1.087976995,1.941165868,0.554253666,5.745234095
14052,Ultimate Game Room,DS,2009,Misc,Majesco Entertainment,1.493442103,0.547322194,1.987500425,0.408692758,4.258174163
11419,Ultimate Ghosts 'n Goblins,PSP,2006,Platform,Capcom,2.340739963,0.394829814,2.11003091,0.394829814,5.332224921
13263,Ultimate Ghosts 'n Goblins (JP sales),PSP,2006,Platform,Capcom,1.081045523,1.714663619,2.004267726,0.394829814,5.132196015
4037,Ultimate I Spy,Wii,2008,Adventure,Scholastic Inc.,4.201492304,2.40430912,4.210461701,1.493442103,12.24025761
5467,Ultimate Marvel vs. Capcom 3,PSV,2011,Fighting,Capcom,3.390562088,2.592054391,3.668188079,2.004267726,11.78938533
10649,Ultimate Marvel vs. Capcom 3,PS3,2011,Fighting,Capcom,2.690615369,1.781124175,1.781124175,0.394829814,6.656411082
12006,Ultimate Marvel vs. Capcom 3,X360,2011,Fighting,Capcom,2.333029507,1.493442103,1.781124175,0.561185137,5.956253326
10036,Ultimate Mortal Kombat,DS,2007,Fighting,Midway Games,2.592054391,0.394829814,2.806745176,0.394829814,6.303836743
9220,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,2002,Fighting,Namco Bandai Games,1.781124175,0.394829814,2.474271356,0.429487173,5.442856432
10779,Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,GBA,2002,Fighting,Banpresto,2.004267726,1.087976995,1.493442103,0.498801891,5.108537207
6409,Ultimate NES Remix,3DS,2014,Action,Unknown,3.102880015,2.592054391,3.09898027,1.087976995,9.984884112
11582,Ultimate Party Challenge,Wii,2009,Misc,Konami Digital Entertainment,2.340739963,1.525543463,3.103825243,0.394829814,7.372592217
15635,Ultimate Puzzle Games,GBA,2005,Puzzle,Telegames,0.394829814,1.030390733,0.486116778,0.401761286,2.712912536
9957,Ultimate Puzzle Games: Sudoku Edition,DS,2007,Puzzle,Telegames,2.792725087,1.40555312,2.654453539,0.394829814,7.323308749
11494,Ultimate Shooting Collection,Wii,2008,Shooter,Milestone,2.474271356,1.552730544,2.949150115,0.394829814,7.286750397
2829,Ultimate Spider-Man,PS2,2005,Action,Activision,4.489174376,1.087976995,0.889911775,2.697414907,9.544047902
4882,Ultimate Spider-Man,XB,2005,Action,Activision,3.652926352,2.792725087,2.437952033,1.087976995,9.84787523
5097,Ultimate Spider-Man,GC,2005,Action,Activision,3.762125644,2.340739963,5.344413945,0.394829814,11.44632533
5824,Ultimate Spider-Man,GBA,2005,Action,Activision,3.485872267,2.474271356,5.253253978,0.394829814,11.45373887
8707,Ultimate Spider-Man,DS,2005,Action,Activision,3.033887144,1.21678745,3.126287552,0.394829814,7.514292714
12997,Ultra Bust-A-Move,XB,2004,Puzzle,505 Games,1.781124175,0.394829814,2.666650104,0.394829814,5.56145784
10728,Ultra Street Fighter IV,PS4,2015,Fighting,Capcom,3.390562088,2.474271356,3.162948926,0.394829814,9.619409492
16250,Ultraman Fighting Evolution 0,PSP,2006,Fighting,Banpresto,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
16333,Ultraman Fighting Evolution 3,PS2,2004,Fighting,Banpresto,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
15712,Ultraman Star Chronicles,PSP,2013,Strategy,Namco Bandai Games,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
3088,Um Jammer Lammy,PS,1998,Misc,Sony Computer Entertainment,2.879736464,2.474271356,4.108401881,1.781124175,11.24353388
16077,Umihara Kawase Jun: Second Edition Kanzenban,DS,2009,Puzzle,Genterprise,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
16132,Umineko no Naku Koro ni Portable 1,PSP,2011,Adventure,Alchemist,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
14945,Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,PS3,,Adventure,,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
15227,Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,PS3,2010,Adventure,Alchemist,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
9960,UN Squadron,SNES,1991,Shooter,Capcom,1.597925744,0.925676323,2.879736464,0.394829814,5.838466358
15230,UnchainBlades EXXiV,3DS,2012,Role-Playing,FuRyu,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
15369,UnchainBlades EXXiV,PSP,2012,Role-Playing,FuRyu,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
12376,Unchained Blades,PSP,2011,Role-Playing,FuRyu,1.112304901,1.005977164,2.186589283,0.394829814,4.762732079
13729,Unchained Blades,3DS,2011,Role-Playing,FuRyu,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
120,Uncharted 2: Among Thieves,PS3,2009,Action,Sony Computer Entertainment,6.184789985,5.810930216,3.439352252,5,20.43507245
116,Uncharted 3: Drake's Deception,PS3,2011,Action,Sony Computer Entertainment,6.01884732,6.029619417,3.339268793,5.058268908,20.44600444
272,Uncharted 4: A Thief's End,PS4,2016,Shooter,Sony Computer Entertainment,5.262364264,5.727548607,3.285201572,4.569217084,18.84433153
211,Uncharted: Drake's Fortune,PS3,2007,Action,Sony Computer Entertainment,5.837247525,5.548121409,2.879736464,4.751538641,19.01664404
1025,Uncharted: Golden Abyss,PSV,2011,Shooter,Sony Computer Entertainment,4.472367258,4.712317928,2.959779171,3.69066668,15.83513104
244,Uncharted: The Nathan Drake Collection,PS4,2015,Action,Sony Computer Entertainment,5.672944473,5.524728529,2.474271356,4.698894907,18.37083927
9728,Undead Knights,PSP,2009,Action,Ubisoft Annecy,2.004267726,0.394829814,2.186589283,0.394829814,4.980516638
9475,Under Night In-Birth,PS3,2014,Fighting,Nippon Ichi Software,2.186589283,1.087976995,1.781124175,1.087976995,6.143667448
14785,Under the Skin,PS2,2004,Action,Capcom,0.394829814,0.394829814,2.20747993,0.422555701,3.66346124
14335,Underground Pool,DS,2007,Sports,UFO Interactive,1.493442103,0.547322194,1.987500425,0.408692758,4.258174163
16498,Unending Bloody Call,PSP,2012,Action,Asgard,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
13669,Unison: Rebels of Rhythm & Dance,PS2,2000,Misc,Tecmo Koei,1.087976995,1.087976995,2.870444162,0.394829814,5.551478351
3653,Unit 13,PSV,2012,Shooter,Sony Computer Entertainment,3.762125644,3.102880015,1.781124175,2.340739963,10.9868698
10706,Universal Studios Theme Parks Adventure,GC,2001,Misc,Kemco,2.474271356,1.087976995,1.502072565,0.394829814,5.446378684
10461,Universe at War: Earth Assault,X360,2008,Action,Sega,2.592054391,0.394829814,2.806745176,0.394829814,6.303836743
2686,Unlimited Saga,PS2,2002,Role-Playing,Atari,2.697414907,2.474271356,4.420181505,1.493442103,11.08530987
10523,UNO / Skip-Bo / UNO Freefall,DS,2006,Misc,Zoo Digital Publishing,2.697414907,1.428817825,2.599770867,0.394829814,7.098240889
15945,UNO 52,DS,2006,Misc,Zoo Digital Publishing,0.394829814,1.030390733,0.486116778,0.401761286,2.712912536
